"run","Winner"
452,"empty"
452,"Spy"
454,"empty"
454,"Resistance"
456,"empty"
456,"Spy"
458,"empty"
458,"Resistance"
460,"empty"
460,"Spy"
462,"empty"
462,"Spy"
464,"empty"
464,"Spy"
466,"empty"
466,"Resistance"
468,"empty"
468,"Spy"
470,"empty"
470,"Spy"
472,"empty"
472,"Spy"
474,"empty"
474,"Spy"
476,"empty"
476,"Resistance"
478,"empty"
478,"Spy"
480,"empty"
480,"Spy"
482,"empty"
482,"Spy"
484,"empty"
484,"Spy"
486,"empty"
486,"Spy"
488,"empty"
488,"Resistance"
490,"empty"
490,"Spy"
492,"empty"
492,"Resistance"
494,"empty"
494,"Spy"
496,"empty"
496,"Spy"
498,"empty"
498,"Spy"
500,"empty"
500,"Resistance"
502,"empty"
502,"Spy"
504,"empty"
504,"Spy"
506,"empty"
506,"Spy"
508,"empty"
508,"Spy"
510,"empty"
510,"Resistance"
512,"empty"
512,"Resistance"
514,"empty"
514,"Spy"
516,"empty"
516,"Spy"
518,"empty"
518,"Resistance"
520,"empty"
520,"Spy"
522,"empty"
522,"Resistance"
524,"empty"
524,"Spy"
526,"empty"
526,"Resistance"
528,"empty"
528,"Spy"
530,"empty"
530,"Spy"
532,"empty"
532,"Spy"
534,"empty"
534,"Resistance"
536,"empty"
536,"Spy"
538,"empty"
538,"Resistance"
540,"empty"
540,"Resistance"
542,"empty"
542,"Spy"
544,"empty"
544,"Resistance"
546,"empty"
546,"Spy"
548,"empty"
548,"Resistance"
550,"empty"
550,"Spy"
552,"empty"
552,"Spy"
554,"empty"
554,"Spy"
556,"empty"
556,"Spy"
558,"empty"
558,"Spy"
560,"empty"
560,"Spy"
562,"empty"
562,"Spy"
564,"empty"
564,"Spy"
566,"empty"
566,"Resistance"
568,"empty"
568,"Spy"
570,"empty"
570,"Spy"
572,"empty"
572,"Spy"
574,"empty"
574,"Spy"
576,"empty"
576,"Spy"
578,"empty"
578,"Spy"
580,"empty"
580,"Spy"
582,"empty"
582,"Spy"
584,"empty"
584,"Spy"
586,"empty"
586,"Spy"
588,"empty"
588,"Resistance"
590,"empty"
590,"Spy"
592,"empty"
592,"Resistance"
594,"empty"
594,"Spy"
596,"empty"
596,"Resistance"
598,"empty"
598,"Spy"
600,"empty"
600,"Spy"
602,"empty"
602,"Resistance"
604,"empty"
604,"Resistance"
606,"empty"
606,"Spy"
608,"empty"
608,"Spy"
610,"empty"
610,"Resistance"
612,"empty"
612,"Spy"
614,"empty"
614,"Spy"
616,"empty"
616,"Spy"
618,"empty"
618,"Spy"
620,"empty"
620,"Spy"
622,"empty"
622,"Spy"
624,"empty"
624,"Resistance"
626,"empty"
626,"Spy"
628,"empty"
628,"Spy"
630,"empty"
630,"Spy"
632,"empty"
632,"Spy"
634,"empty"
634,"Spy"
636,"empty"
636,"Spy"
638,"empty"
638,"Spy"
640,"empty"
640,"Resistance"
642,"empty"
642,"Spy"
644,"empty"
644,"Spy"
646,"empty"
646,"Resistance"
648,"empty"
648,"Resistance"
650,"empty"
650,"Spy"
652,"empty"
652,"Spy"
654,"empty"
654,"Spy"
656,"empty"
656,"Spy"
658,"empty"
658,"Spy"
660,"empty"
660,"Spy"
662,"empty"
662,"Spy"
664,"empty"
664,"Spy"
666,"empty"
666,"Resistance"
668,"empty"
668,"Spy"
670,"empty"
670,"Resistance"
672,"empty"
672,"Resistance"
674,"empty"
674,"Spy"
676,"empty"
676,"Resistance"
678,"empty"
678,"Resistance"
680,"empty"
680,"Spy"
682,"empty"
682,"Resistance"
684,"empty"
684,"Resistance"
686,"empty"
686,"Spy"
688,"empty"
688,"Spy"
690,"empty"
690,"Spy"
692,"empty"
692,"Spy"
694,"empty"
694,"Resistance"
696,"empty"
696,"Spy"
698,"empty"
698,"Spy"
700,"empty"
700,"Resistance"
702,"empty"
702,"Spy"
704,"empty"
704,"Spy"
706,"empty"
706,"Spy"
708,"empty"
708,"Spy"
710,"empty"
710,"Spy"
712,"empty"
712,"Spy"
714,"empty"
714,"Spy"
716,"empty"
716,"Resistance"
718,"empty"
718,"Spy"
720,"empty"
720,"Spy"
722,"empty"
722,"Spy"
724,"empty"
724,"Spy"
726,"empty"
726,"Spy"
728,"empty"
728,"Spy"
730,"empty"
730,"Resistance"
732,"empty"
732,"Resistance"
734,"empty"
734,"Spy"
736,"empty"
736,"Spy"
738,"empty"
738,"Spy"
740,"empty"
740,"Resistance"
742,"empty"
742,"Resistance"
744,"empty"
744,"Spy"
746,"empty"
746,"Spy"
748,"empty"
748,"Resistance"
750,"empty"
750,"Spy"
752,"empty"
752,"Spy"
754,"empty"
754,"Spy"
756,"empty"
756,"Resistance"
758,"empty"
758,"Resistance"
760,"empty"
760,"Spy"
762,"empty"
762,"Resistance"
764,"empty"
764,"Spy"
766,"empty"
766,"Spy"
768,"empty"
768,"Resistance"
770,"empty"
770,"Resistance"
772,"empty"
772,"Resistance"
774,"empty"
774,"Spy"
776,"empty"
776,"Spy"
778,"empty"
778,"Spy"
780,"empty"
780,"Spy"
782,"empty"
782,"Spy"
784,"empty"
784,"Spy"
786,"empty"
786,"Resistance"
788,"empty"
788,"Resistance"
790,"empty"
790,"Spy"
792,"empty"
792,"Spy"
794,"empty"
794,"Spy"
796,"empty"
796,"Resistance"
798,"empty"
798,"Spy"
800,"empty"
800,"Spy"
802,"empty"
802,"Resistance"
804,"empty"
804,"Resistance"
806,"empty"
806,"Spy"
808,"empty"
808,"Spy"
810,"empty"
810,"Spy"
812,"empty"
812,"Resistance"
814,"empty"
814,"Spy"
816,"empty"
816,"Spy"
818,"empty"
818,"Spy"
820,"empty"
820,"Spy"
822,"empty"
822,"Resistance"
824,"empty"
824,"Spy"
826,"empty"
826,"Resistance"
828,"empty"
828,"Spy"
830,"empty"
830,"Resistance"
832,"empty"
832,"Spy"
834,"empty"
834,"Resistance"
836,"empty"
836,"Spy"
838,"empty"
838,"Spy"
840,"empty"
840,"Resistance"
842,"empty"
842,"Resistance"
844,"empty"
844,"Resistance"
846,"empty"
846,"Spy"
848,"empty"
848,"Spy"
850,"empty"
850,"Resistance"
852,"empty"
852,"Spy"
854,"empty"
854,"Resistance"
856,"empty"
856,"Spy"
858,"empty"
858,"Spy"
860,"empty"
860,"Spy"
862,"empty"
862,"Spy"
864,"empty"
864,"Spy"
866,"empty"
866,"Spy"
868,"empty"
868,"Spy"
870,"empty"
870,"Spy"
872,"empty"
872,"Spy"
874,"empty"
874,"Resistance"
876,"empty"
876,"Resistance"
878,"empty"
878,"Spy"
880,"empty"
880,"Spy"
882,"empty"
882,"Resistance"
884,"empty"
884,"Spy"
886,"empty"
886,"Spy"
888,"empty"
888,"Spy"
890,"empty"
890,"Spy"
892,"empty"
892,"Spy"
894,"empty"
894,"Spy"
896,"empty"
896,"Spy"
898,"empty"
898,"Resistance"
900,"empty"
900,"Spy"
902,"empty"
902,"Spy"
904,"empty"
904,"Resistance"
906,"empty"
906,"Resistance"
908,"empty"
908,"Spy"
910,"empty"
910,"Spy"
912,"empty"
912,"Spy"
914,"empty"
914,"Spy"
916,"empty"
916,"Resistance"
918,"empty"
918,"Spy"
920,"empty"
920,"Spy"
922,"empty"
922,"Resistance"
924,"empty"
924,"Spy"
926,"empty"
926,"Resistance"
928,"empty"
928,"Spy"
930,"empty"
930,"Resistance"
932,"empty"
932,"Spy"
934,"empty"
934,"Spy"
936,"empty"
936,"Resistance"
938,"empty"
938,"Spy"
940,"empty"
940,"Resistance"
942,"empty"
942,"Resistance"
944,"empty"
944,"Resistance"
946,"empty"
946,"Spy"
948,"empty"
948,"Spy"
950,"empty"
950,"Resistance"
952,"empty"
952,"Resistance"
954,"empty"
954,"Resistance"
956,"empty"
956,"Spy"
958,"empty"
958,"Spy"
960,"empty"
960,"Resistance"
962,"empty"
962,"Spy"
964,"empty"
964,"Resistance"
966,"empty"
966,"Spy"
968,"empty"
968,"Spy"
970,"empty"
970,"Spy"
972,"empty"
972,"Spy"
974,"empty"
974,"Spy"
976,"empty"
976,"Spy"
978,"empty"
978,"Spy"
980,"empty"
980,"Spy"
982,"empty"
982,"Spy"
984,"empty"
984,"Resistance"
986,"empty"
986,"Spy"
988,"empty"
988,"Spy"
990,"empty"
990,"Spy"
992,"empty"
992,"Resistance"
994,"empty"
994,"Spy"
996,"empty"
996,"Spy"
998,"empty"
998,"Spy"
1000,"empty"
1000,"Resistance"
1002,"empty"
1002,"Spy"
1004,"empty"
1004,"Resistance"
1006,"empty"
1006,"Resistance"
1008,"empty"
1008,"Resistance"
1010,"empty"
1010,"Spy"
1012,"empty"
1012,"Resistance"
1014,"empty"
1014,"Spy"
1016,"empty"
1016,"Spy"
1018,"empty"
1018,"Spy"
1020,"empty"
1020,"Spy"
1022,"empty"
1022,"Spy"
1024,"empty"
1024,"Spy"
1026,"empty"
1026,"Spy"
1028,"empty"
1028,"Spy"
1030,"empty"
1030,"Spy"
1032,"empty"
1032,"Spy"
1034,"empty"
1034,"Spy"
1036,"empty"
1036,"Spy"
1038,"empty"
1038,"Resistance"
1040,"empty"
1040,"Spy"
1042,"empty"
1042,"Spy"
1044,"empty"
1044,"Resistance"
1046,"empty"
1046,"Spy"
1048,"empty"
1048,"Resistance"
1050,"empty"
1050,"Spy"
1052,"empty"
1052,"Spy"
1054,"empty"
1054,"Spy"
1056,"empty"
1056,"Resistance"
1058,"empty"
1058,"Resistance"
1060,"empty"
1060,"Resistance"
1062,"empty"
1062,"Resistance"
1064,"empty"
1064,"Resistance"
1066,"empty"
1066,"Spy"
1068,"empty"
1068,"Spy"
1070,"empty"
1070,"Spy"
1072,"empty"
1072,"Resistance"
1074,"empty"
1074,"Spy"
1076,"empty"
1076,"Spy"
1078,"empty"
1078,"Resistance"
1080,"empty"
1080,"Resistance"
1082,"empty"
1082,"Spy"
1084,"empty"
1084,"Resistance"
1086,"empty"
1086,"Spy"
1088,"empty"
1088,"Spy"
1090,"empty"
1090,"Spy"
1092,"empty"
1092,"Resistance"
1094,"empty"
1094,"Spy"
1096,"empty"
1096,"Spy"
1098,"empty"
1098,"Spy"
1100,"empty"
1100,"Spy"
1102,"empty"
1102,"Resistance"
1104,"empty"
1104,"Spy"
1106,"empty"
1106,"Spy"
1108,"empty"
1108,"Spy"
1110,"empty"
1110,"Spy"
1112,"empty"
1112,"Spy"
1114,"empty"
1114,"Spy"
1116,"empty"
1116,"Spy"
1118,"empty"
1118,"Spy"
1120,"empty"
1120,"Resistance"
1122,"empty"
1122,"Resistance"
1124,"empty"
1124,"Spy"
1126,"empty"
1126,"Spy"
1128,"empty"
1128,"Resistance"
1130,"empty"
1130,"Spy"
1132,"empty"
1132,"Resistance"
1134,"empty"
1134,"Resistance"
1136,"empty"
1136,"Spy"
1138,"empty"
1138,"Spy"
1140,"empty"
1140,"Spy"
1142,"empty"
1142,"Spy"
1144,"empty"
1144,"Spy"
1146,"empty"
1146,"Resistance"
1148,"empty"
1148,"Resistance"
1150,"empty"
1150,"Resistance"
1152,"empty"
1152,"Spy"
1154,"empty"
1154,"Spy"
1156,"empty"
1156,"Resistance"
1158,"empty"
1158,"Spy"
1160,"empty"
1160,"Resistance"
1162,"empty"
1162,"Spy"
1164,"empty"
1164,"Spy"
1166,"empty"
1166,"Resistance"
1168,"empty"
1168,"Spy"
1170,"empty"
1170,"Spy"
1172,"empty"
1172,"Resistance"
1174,"empty"
1174,"Resistance"
1176,"empty"
1176,"Spy"
1178,"empty"
1178,"Resistance"
1180,"empty"
1180,"Spy"
1182,"empty"
1182,"Spy"
1184,"empty"
1184,"Spy"
1186,"empty"
1186,"Resistance"
1188,"empty"
1188,"Spy"
1190,"empty"
1190,"Spy"
1192,"empty"
1192,"Spy"
1194,"empty"
1194,"Resistance"
1196,"empty"
1196,"Spy"
1198,"empty"
1198,"Spy"
1200,"empty"
1200,"Resistance"
1202,"empty"
1202,"Resistance"
1204,"empty"
1204,"Spy"
1206,"empty"
1206,"Spy"
1208,"empty"
1208,"Spy"
1210,"empty"
1210,"Spy"
1212,"empty"
1212,"Spy"
1214,"empty"
1214,"Spy"
1216,"empty"
1216,"Resistance"
1218,"empty"
1218,"Spy"
1220,"empty"
1220,"Spy"
1222,"empty"
1222,"Spy"
1224,"empty"
1224,"Spy"
1226,"empty"
1226,"Resistance"
1228,"empty"
1228,"Spy"
1230,"empty"
1230,"Spy"
1232,"empty"
1232,"Spy"
1234,"empty"
1234,"Resistance"
1236,"empty"
1236,"Resistance"
1238,"empty"
1238,"Spy"
1240,"empty"
1240,"Spy"
1242,"empty"
1242,"Resistance"
1244,"empty"
1244,"Resistance"
1246,"empty"
1246,"Resistance"
1248,"empty"
1248,"Spy"
1250,"empty"
1250,"Spy"
1252,"empty"
1252,"Spy"
1254,"empty"
1254,"Spy"
1256,"empty"
1256,"Resistance"
1258,"empty"
1258,"Resistance"
1260,"empty"
1260,"Resistance"
1262,"empty"
1262,"Resistance"
1264,"empty"
1264,"Resistance"
1266,"empty"
1266,"Spy"
1268,"empty"
1268,"Spy"
1270,"empty"
1270,"Resistance"
1272,"empty"
1272,"Spy"
1274,"empty"
1274,"Resistance"
1276,"empty"
1276,"Spy"
1278,"empty"
1278,"Resistance"
1280,"empty"
1280,"Resistance"
1282,"empty"
1282,"Spy"
1284,"empty"
1284,"Spy"
1286,"empty"
1286,"Spy"
1288,"empty"
1288,"Spy"
1290,"empty"
1290,"Spy"
1292,"empty"
1292,"Spy"
1294,"empty"
1294,"Spy"
1296,"empty"
1296,"Spy"
1298,"empty"
1298,"Spy"
1300,"empty"
1300,"Spy"
1302,"empty"
1302,"Spy"
1304,"empty"
1304,"Spy"
1306,"empty"
1306,"Spy"
1308,"empty"
1308,"Resistance"
1310,"empty"
1310,"Spy"
1312,"empty"
1312,"Resistance"
1314,"empty"
1314,"Spy"
1316,"empty"
1316,"Resistance"
1318,"empty"
1318,"Spy"
1320,"empty"
1320,"Spy"
1322,"empty"
1322,"Spy"
1324,"empty"
1324,"Spy"
1326,"empty"
1326,"Spy"
1328,"empty"
1328,"Spy"
1330,"empty"
1330,"Spy"
