"run","Winner"
611,"empty"
611,"Spy"
613,"empty"
613,"Spy"
615,"empty"
615,"Spy"
617,"empty"
617,"Spy"
619,"empty"
619,"Spy"
621,"empty"
621,"Spy"
623,"empty"
623,"Spy"
625,"empty"
625,"Spy"
627,"empty"
627,"Spy"
629,"empty"
629,"Spy"
631,"empty"
631,"Resistance"
633,"empty"
633,"Spy"
635,"empty"
635,"Resistance"
637,"empty"
637,"Spy"
639,"empty"
639,"Spy"
641,"empty"
641,"Resistance"
643,"empty"
643,"Resistance"
645,"empty"
645,"Spy"
647,"empty"
647,"Resistance"
649,"empty"
649,"Spy"
651,"empty"
651,"Resistance"
653,"empty"
653,"Spy"
655,"empty"
655,"Resistance"
657,"empty"
657,"Resistance"
659,"empty"
659,"Resistance"
661,"empty"
661,"Resistance"
663,"empty"
663,"Resistance"
665,"empty"
665,"Resistance"
667,"empty"
667,"Resistance"
669,"empty"
669,"Spy"
671,"empty"
671,"Spy"
673,"empty"
673,"Spy"
675,"empty"
675,"Resistance"
677,"empty"
677,"Spy"
679,"empty"
679,"Resistance"
681,"empty"
681,"Spy"
683,"empty"
683,"Spy"
685,"empty"
685,"Spy"
687,"empty"
687,"Spy"
689,"empty"
689,"Resistance"
691,"empty"
691,"Spy"
693,"empty"
693,"Spy"
695,"empty"
695,"Resistance"
697,"empty"
697,"Spy"
699,"empty"
699,"Spy"
701,"empty"
701,"Resistance"
703,"empty"
703,"Spy"
705,"empty"
705,"Spy"
707,"empty"
707,"Resistance"
709,"empty"
709,"Resistance"
711,"empty"
711,"Spy"
713,"empty"
713,"Spy"
715,"empty"
715,"Spy"
717,"empty"
717,"Resistance"
719,"empty"
719,"Spy"
721,"empty"
721,"Resistance"
723,"empty"
723,"Spy"
725,"empty"
725,"Spy"
727,"empty"
727,"Resistance"
729,"empty"
729,"Spy"
731,"empty"
731,"Spy"
733,"empty"
733,"Spy"
735,"empty"
735,"Spy"
737,"empty"
737,"Spy"
739,"empty"
739,"Spy"
741,"empty"
741,"Resistance"
743,"empty"
743,"Resistance"
745,"empty"
745,"Spy"
747,"empty"
747,"Spy"
749,"empty"
749,"Spy"
751,"empty"
751,"Resistance"
753,"empty"
753,"Resistance"
755,"empty"
755,"Resistance"
757,"empty"
757,"Spy"
759,"empty"
759,"Spy"
761,"empty"
761,"Spy"
763,"empty"
763,"Spy"
765,"empty"
765,"Resistance"
767,"empty"
767,"Spy"
769,"empty"
769,"Spy"
771,"empty"
771,"Resistance"
773,"empty"
773,"Spy"
775,"empty"
775,"Resistance"
777,"empty"
777,"Resistance"
779,"empty"
779,"Resistance"
781,"empty"
781,"Spy"
783,"empty"
783,"Spy"
785,"empty"
785,"Spy"
787,"empty"
787,"Resistance"
789,"empty"
789,"Spy"
791,"empty"
791,"Spy"
793,"empty"
793,"Spy"
795,"empty"
795,"Spy"
797,"empty"
797,"Resistance"
799,"empty"
799,"Resistance"
801,"empty"
801,"Spy"
803,"empty"
803,"Resistance"
805,"empty"
805,"Spy"
807,"empty"
807,"Spy"
809,"empty"
809,"Spy"
811,"empty"
811,"Spy"
813,"empty"
813,"Spy"
815,"empty"
815,"Resistance"
817,"empty"
817,"Resistance"
819,"empty"
819,"Resistance"
821,"empty"
821,"Spy"
823,"empty"
823,"Spy"
825,"empty"
825,"Resistance"
827,"empty"
827,"Spy"
829,"empty"
829,"Resistance"
831,"empty"
831,"Resistance"
833,"empty"
833,"Spy"
835,"empty"
835,"Spy"
837,"empty"
837,"Resistance"
839,"empty"
839,"Resistance"
841,"empty"
841,"Spy"
843,"empty"
843,"Resistance"
845,"empty"
845,"Spy"
847,"empty"
847,"Resistance"
849,"empty"
849,"Spy"
851,"empty"
851,"Resistance"
853,"empty"
853,"Resistance"
855,"empty"
855,"Resistance"
857,"empty"
857,"Spy"
859,"empty"
859,"Resistance"
861,"empty"
861,"Spy"
863,"empty"
863,"Resistance"
865,"empty"
865,"Spy"
867,"empty"
867,"Spy"
869,"empty"
869,"Spy"
871,"empty"
871,"Spy"
873,"empty"
873,"Spy"
875,"empty"
875,"Resistance"
877,"empty"
877,"Spy"
879,"empty"
879,"Spy"
881,"empty"
881,"Spy"
883,"empty"
883,"Resistance"
885,"empty"
885,"Spy"
887,"empty"
887,"Resistance"
889,"empty"
889,"Resistance"
891,"empty"
891,"Spy"
893,"empty"
893,"Spy"
895,"empty"
895,"Spy"
897,"empty"
897,"Resistance"
899,"empty"
899,"Resistance"
901,"empty"
901,"Resistance"
903,"empty"
903,"Spy"
905,"empty"
905,"Spy"
907,"empty"
907,"Resistance"
909,"empty"
909,"Spy"
911,"empty"
911,"Spy"
913,"empty"
913,"Spy"
915,"empty"
915,"Resistance"
917,"empty"
917,"Resistance"
919,"empty"
919,"Spy"
921,"empty"
921,"Resistance"
923,"empty"
923,"Spy"
925,"empty"
925,"Resistance"
927,"empty"
927,"Resistance"
929,"empty"
929,"Spy"
931,"empty"
931,"Spy"
933,"empty"
933,"Resistance"
935,"empty"
935,"Spy"
937,"empty"
937,"Spy"
939,"empty"
939,"Spy"
941,"empty"
941,"Spy"
943,"empty"
943,"Resistance"
945,"empty"
945,"Resistance"
947,"empty"
947,"Resistance"
949,"empty"
949,"Resistance"
951,"empty"
951,"Resistance"
953,"empty"
953,"Spy"
955,"empty"
955,"Spy"
957,"empty"
957,"Spy"
959,"empty"
959,"Spy"
961,"empty"
961,"Spy"
963,"empty"
963,"Spy"
965,"empty"
965,"Spy"
967,"empty"
967,"Spy"
969,"empty"
969,"Spy"
971,"empty"
971,"Spy"
973,"empty"
973,"Resistance"
975,"empty"
975,"Spy"
977,"empty"
977,"Spy"
979,"empty"
979,"Spy"
981,"empty"
981,"Spy"
983,"empty"
983,"Resistance"
985,"empty"
985,"Spy"
987,"empty"
987,"Spy"
989,"empty"
989,"Spy"
991,"empty"
991,"Spy"
993,"empty"
993,"Spy"
995,"empty"
995,"Spy"
997,"empty"
997,"Spy"
999,"empty"
999,"Resistance"
1001,"empty"
1001,"Spy"
1003,"empty"
1003,"Spy"
1005,"empty"
1005,"Spy"
1007,"empty"
1007,"Resistance"
1009,"empty"
1009,"Spy"
1011,"empty"
1011,"Spy"
1013,"empty"
1013,"Spy"
1015,"empty"
1015,"Resistance"
1017,"empty"
1017,"Spy"
1019,"empty"
1019,"Spy"
1021,"empty"
1021,"Resistance"
1023,"empty"
1023,"Spy"
1025,"empty"
1025,"Spy"
1027,"empty"
1027,"Spy"
1029,"empty"
1029,"Spy"
1031,"empty"
1031,"Spy"
1033,"empty"
1033,"Spy"
1035,"empty"
1035,"Spy"
1037,"empty"
1037,"Spy"
1039,"empty"
1039,"Spy"
1041,"empty"
1041,"Spy"
1043,"empty"
1043,"Spy"
1045,"empty"
1045,"Spy"
1047,"empty"
1047,"Spy"
1049,"empty"
1049,"Spy"
1051,"empty"
1051,"Resistance"
1053,"empty"
1053,"Resistance"
1055,"empty"
1055,"Resistance"
1057,"empty"
1057,"Spy"
1059,"empty"
1059,"Spy"
1061,"empty"
1061,"Resistance"
1063,"empty"
1063,"Spy"
1065,"empty"
1065,"Spy"
1067,"empty"
1067,"Resistance"
1069,"empty"
1069,"Resistance"
1071,"empty"
1071,"Resistance"
1073,"empty"
1073,"Spy"
1075,"empty"
1075,"Spy"
1077,"empty"
1077,"Resistance"
1079,"empty"
1079,"Resistance"
1081,"empty"
1081,"Spy"
1083,"empty"
1083,"Spy"
1085,"empty"
1085,"Resistance"
1087,"empty"
1087,"Spy"
1089,"empty"
1089,"Spy"
1091,"empty"
1091,"Resistance"
1093,"empty"
1093,"Spy"
1095,"empty"
1095,"Resistance"
1097,"empty"
1097,"Spy"
1099,"empty"
1099,"Spy"
1101,"empty"
1101,"Spy"
1103,"empty"
1103,"Spy"
1105,"empty"
1105,"Spy"
1107,"empty"
1107,"Spy"
1109,"empty"
1109,"Resistance"
1111,"empty"
1111,"Spy"
1113,"empty"
1113,"Spy"
1115,"empty"
1115,"Resistance"
1117,"empty"
1117,"Spy"
1119,"empty"
1119,"Spy"
1121,"empty"
1121,"Resistance"
1123,"empty"
1123,"Resistance"
1125,"empty"
1125,"Spy"
1127,"empty"
1127,"Spy"
1129,"empty"
1129,"Spy"
1131,"empty"
1131,"Spy"
1133,"empty"
1133,"Spy"
1135,"empty"
1135,"Spy"
1137,"empty"
1137,"Spy"
1139,"empty"
1139,"Spy"
1141,"empty"
1141,"Spy"
1143,"empty"
1143,"Spy"
1145,"empty"
1145,"Spy"
1147,"empty"
1147,"Spy"
1149,"empty"
1149,"Spy"
1151,"empty"
1151,"Spy"
1153,"empty"
1153,"Spy"
1155,"empty"
1155,"Spy"
1157,"empty"
1157,"Spy"
1159,"empty"
1159,"Spy"
1161,"empty"
1161,"Resistance"
1163,"empty"
1163,"Spy"
1165,"empty"
1165,"Spy"
1167,"empty"
1167,"Spy"
1169,"empty"
1169,"Spy"
1171,"empty"
1171,"Spy"
1173,"empty"
1173,"Spy"
1175,"empty"
1175,"Spy"
1177,"empty"
1177,"Spy"
1179,"empty"
1179,"Resistance"
1181,"empty"
1181,"Spy"
1183,"empty"
1183,"Resistance"
1185,"empty"
1185,"Resistance"
1187,"empty"
1187,"Spy"
1189,"empty"
1189,"Spy"
1191,"empty"
1191,"Spy"
1193,"empty"
1193,"Spy"
1195,"empty"
1195,"Resistance"
1197,"empty"
1197,"Spy"
1199,"empty"
1199,"Spy"
1201,"empty"
1201,"Spy"
1203,"empty"
1203,"Spy"
1205,"empty"
1205,"Spy"
1207,"empty"
1207,"Resistance"
1209,"empty"
1209,"Spy"
1211,"empty"
1211,"Spy"
1213,"empty"
1213,"Resistance"
1215,"empty"
1215,"Spy"
1217,"empty"
1217,"Spy"
1219,"empty"
1219,"Spy"
1221,"empty"
1221,"Spy"
1223,"empty"
1223,"Resistance"
1225,"empty"
1225,"Spy"
1227,"empty"
1227,"Spy"
1229,"empty"
1229,"Spy"
1231,"empty"
1231,"Spy"
1233,"empty"
1233,"Spy"
1235,"empty"
1235,"Spy"
1237,"empty"
1237,"Resistance"
1239,"empty"
1239,"Spy"
1241,"empty"
1241,"Spy"
1243,"empty"
1243,"Resistance"
1245,"empty"
1245,"Resistance"
1247,"empty"
1247,"Spy"
1249,"empty"
1249,"Resistance"
1251,"empty"
1251,"Spy"
1253,"empty"
1253,"Spy"
1255,"empty"
1255,"Spy"
1257,"empty"
1257,"Resistance"
1259,"empty"
1259,"Spy"
1261,"empty"
1261,"Spy"
1263,"empty"
1263,"Resistance"
1265,"empty"
1265,"Resistance"
1267,"empty"
1267,"Spy"
1269,"empty"
1269,"Spy"
1271,"empty"
1271,"Spy"
1273,"empty"
1273,"Spy"
1275,"empty"
1275,"Spy"
1277,"empty"
1277,"Resistance"
1279,"empty"
1279,"Resistance"
1281,"empty"
1281,"Spy"
1283,"empty"
1283,"Spy"
1285,"empty"
1285,"Resistance"
1287,"empty"
1287,"Spy"
1289,"empty"
1289,"Resistance"
1291,"empty"
1291,"Resistance"
1293,"empty"
1293,"Resistance"
1295,"empty"
1295,"Resistance"
1297,"empty"
1297,"Resistance"
1299,"empty"
1299,"Spy"
1301,"empty"
1301,"Spy"
1303,"empty"
1303,"Spy"
1305,"empty"
1305,"Spy"
1307,"empty"
1307,"Spy"
1309,"empty"
1309,"Resistance"
1311,"empty"
1311,"Resistance"
1313,"empty"
1313,"Spy"
1315,"empty"
1315,"Spy"
1317,"empty"
1317,"Resistance"
1319,"empty"
1319,"Spy"
1321,"empty"
1321,"Spy"
1323,"empty"
1323,"Spy"
1325,"empty"
1325,"Spy"
1327,"empty"
1327,"Spy"
1329,"empty"
1329,"Spy"
1331,"empty"
1331,"Spy"
1333,"empty"
1333,"Spy"
1335,"empty"
1335,"Spy"
1337,"empty"
1337,"Resistance"
1339,"empty"
1339,"Spy"
1341,"empty"
1341,"Spy"
1343,"empty"
1343,"Spy"
1345,"empty"
1345,"Spy"
1347,"empty"
1347,"Spy"
1349,"empty"
1349,"Resistance"
1351,"empty"
1351,"Resistance"
1353,"empty"
1353,"Spy"
1355,"empty"
1355,"Resistance"
1357,"empty"
1357,"Spy"
1359,"empty"
1359,"Spy"
1361,"empty"
1361,"Spy"
1363,"empty"
1363,"Resistance"
1365,"empty"
1365,"Resistance"
1367,"empty"
1367,"Spy"
1369,"empty"
1369,"Spy"
1371,"empty"
1371,"Spy"
1373,"empty"
1373,"Spy"
1375,"empty"
1375,"Resistance"
1377,"empty"
1377,"Spy"
1379,"empty"
1379,"Spy"
1381,"empty"
1381,"Spy"
1383,"empty"
1383,"Spy"
1385,"empty"
1385,"Spy"
1387,"empty"
1387,"Spy"
1389,"empty"
1389,"Spy"
1391,"empty"
1391,"Spy"
1393,"empty"
1393,"Spy"
1395,"empty"
1395,"Spy"
1397,"empty"
1397,"Spy"
1399,"empty"
1399,"Resistance"
1401,"empty"
1401,"Spy"
1403,"empty"
1403,"Spy"
1405,"empty"
1405,"Spy"
1407,"empty"
1407,"Spy"
1409,"empty"
1409,"Spy"
1411,"empty"
1411,"Resistance"
1413,"empty"
1413,"Resistance"
1415,"empty"
1415,"Spy"
1417,"empty"
1417,"Spy"
1419,"empty"
1419,"Spy"
1421,"empty"
1421,"Spy"
1423,"empty"
1423,"Spy"
1425,"empty"
1425,"Resistance"
1427,"empty"
1427,"Spy"
1429,"empty"
1429,"Spy"
1431,"empty"
1431,"Resistance"
1433,"empty"
1433,"Spy"
1435,"empty"
1435,"Spy"
1437,"empty"
1437,"Spy"
1439,"empty"
1439,"Spy"
1441,"empty"
1441,"Spy"
1443,"empty"
1443,"Resistance"
1445,"empty"
1445,"Spy"
1447,"empty"
1447,"Resistance"
1449,"empty"
1449,"Resistance"
1451,"empty"
1451,"Resistance"
1453,"empty"
1453,"Spy"
1455,"empty"
1455,"Resistance"
1457,"empty"
1457,"Spy"
1459,"empty"
1459,"Spy"
1461,"empty"
1461,"Resistance"
1463,"empty"
1463,"Spy"
1465,"empty"
1465,"Spy"
1467,"empty"
1467,"Spy"
1469,"empty"
1469,"Spy"
1471,"empty"
1471,"Spy"
1473,"empty"
1473,"Spy"
1475,"empty"
1475,"Spy"
1477,"empty"
1477,"Spy"
1479,"empty"
1479,"Spy"
1481,"empty"
1481,"Spy"
1483,"empty"
1483,"Spy"
1485,"empty"
1485,"Resistance"
1487,"empty"
1487,"Spy"
1489,"empty"
1489,"Spy"
1491,"empty"
1491,"Spy"
1493,"empty"
1493,"Spy"
1495,"empty"
1495,"Spy"
1497,"empty"
1497,"Resistance"
1499,"empty"
1499,"Spy"
1501,"empty"
1501,"Spy"
1503,"empty"
1503,"Spy"
1505,"empty"
1505,"Resistance"
1507,"empty"
1507,"Spy"
1509,"empty"
1509,"Spy"
1511,"empty"
1511,"Resistance"
1513,"empty"
1513,"Spy"
1515,"empty"
1515,"Spy"
1517,"empty"
1517,"Spy"
1519,"empty"
1519,"Spy"
1521,"empty"
1521,"Resistance"
1523,"empty"
1523,"Resistance"
1525,"empty"
1525,"Spy"
1527,"empty"
1527,"Spy"
1529,"empty"
1529,"Resistance"
1531,"empty"
1531,"Spy"
1533,"empty"
1533,"Resistance"
1535,"empty"
1535,"Resistance"
1537,"empty"
1537,"Spy"
1539,"empty"
1539,"Spy"
1541,"empty"
1541,"Spy"
1543,"empty"
1543,"Resistance"
1545,"empty"
1545,"Resistance"
1547,"empty"
1547,"Resistance"
1549,"empty"
1549,"Resistance"
1551,"empty"
1551,"Spy"
1553,"empty"
1553,"Resistance"
1555,"empty"
1555,"Spy"
1557,"empty"
1557,"Spy"
1559,"empty"
1559,"Resistance"
1561,"empty"
1561,"Spy"
1563,"empty"
1563,"Spy"
1565,"empty"
1565,"Spy"
1567,"empty"
1567,"Resistance"
1569,"empty"
1569,"Spy"
1571,"empty"
1571,"Spy"
1573,"empty"
1573,"Spy"
1575,"empty"
1575,"Resistance"
1577,"empty"
1577,"Spy"
1579,"empty"
1579,"Spy"
1581,"empty"
1581,"Spy"
1583,"empty"
1583,"Resistance"
1585,"empty"
1585,"Spy"
1587,"empty"
1587,"Spy"
1589,"empty"
1589,"Resistance"
1591,"empty"
1591,"Spy"
1593,"empty"
1593,"Spy"
1595,"empty"
1595,"Spy"
1597,"empty"
1597,"Resistance"
1599,"empty"
1599,"Spy"
1601,"empty"
1601,"Resistance"
1603,"empty"
1603,"Resistance"
1605,"empty"
1605,"Spy"
1607,"empty"
1607,"Resistance"
1609,"empty"
1609,"Spy"
1611,"empty"
1611,"Spy"
1613,"empty"
1613,"Spy"
1615,"empty"
1615,"Resistance"
1617,"empty"
1617,"Resistance"
1619,"empty"
1619,"Resistance"
1621,"empty"
1621,"Spy"
1623,"empty"
1623,"Spy"
1625,"empty"
1625,"Spy"
1627,"empty"
1627,"Spy"
1629,"empty"
1629,"Spy"
1631,"empty"
1631,"Spy"
1633,"empty"
1633,"Spy"
1635,"empty"
1635,"Spy"
1637,"empty"
1637,"Spy"
1639,"empty"
1639,"Spy"
1641,"empty"
1641,"Spy"
1643,"empty"
1643,"Resistance"
1645,"empty"
1645,"Spy"
1647,"empty"
1647,"Resistance"
1649,"empty"
1649,"Resistance"
1651,"empty"
1651,"Resistance"
1653,"empty"
1653,"Resistance"
1655,"empty"
1655,"Spy"
1657,"empty"
1657,"Resistance"
1659,"empty"
1659,"Resistance"
1661,"empty"
1661,"Resistance"
1663,"empty"
1663,"Resistance"
1665,"empty"
1665,"Spy"
1667,"empty"
1667,"Resistance"
1669,"empty"
1669,"Resistance"
1671,"empty"
1671,"Resistance"
1673,"empty"
1673,"Spy"
1675,"empty"
1675,"Resistance"
1677,"empty"
1677,"Spy"
1679,"empty"
1679,"Spy"
1681,"empty"
1681,"Spy"
1683,"empty"
1683,"Spy"
1685,"empty"
1685,"Spy"
1687,"empty"
1687,"Spy"
1689,"empty"
1689,"Spy"
1691,"empty"
1691,"Resistance"
1693,"empty"
1693,"Spy"
1695,"empty"
1695,"Spy"
1697,"empty"
1697,"Resistance"
1699,"empty"
1699,"Resistance"
1701,"empty"
1701,"Spy"
1703,"empty"
1703,"Spy"
1705,"empty"
1705,"Spy"
1707,"empty"
1707,"Resistance"
1709,"empty"
1709,"Spy"
1711,"empty"
1711,"Spy"
1713,"empty"
1713,"Spy"
1715,"empty"
1715,"Spy"
1717,"empty"
1717,"Resistance"
1719,"empty"
1719,"Spy"
1721,"empty"
1721,"Spy"
1723,"empty"
1723,"Spy"
1725,"empty"
1725,"Resistance"
1727,"empty"
1727,"Resistance"
1729,"empty"
1729,"Spy"
